Gender,Age,Game,other,Hours
male,31,Other,,16
male,31,WoW,,16
male,32,WoW,,16
male,33,SWG,,16
male,33,WoW,,16
male,33,WoW,,16
male,35,WoW,,16
female,36,DAOC,,16
male,39,WoW,,16
female,43,EQ,,16
male,47,WoW,,16
male,51,EQ,,16
male,58,WoW,,16
male,15,WoW,,17
male,34,WoW,,17
male,16,Other,Warcraft III,18
male,16,EQ2,,18
female,17,WoW,,18
male,17,WoW,,18
male,18,WoW,,18
male,18,WoW,,18
male,18,WoW,,18
male,19,WoW,,18
female,20,WoW,,18
male,20,EQ2,,18
male,21,WoW,,18
male,22,EQ2,,18
male,22,WoW,,18
male,22,WoW,,18
male,22,WoW,,18
male,23,WoW,,18
male,23,WoW,,18
male,24,WoW,,18
male,24,WoW,,18
male,24,WoW,,18
male,24,WoW,,18
female,25,WoW,,18
male,25,WoW,,18
female,26,WoW,,18
male,26,EQ,,18
male,26,WoW,,18
male,27,CoH,,18
male,27,SWG,,18
male,28,EQ,,18
male,28,WoW,,18
male,28,EQ2,,18
female,29,WoW,,18
male,30,WoW,,18
male,34,EQ2,,18
female,35,AC1,,18
male,35,DAOC,,18
male,35,WoW,,18
female,39,EQ,,18
male,48,WoW,,18
male,50,EQ,,18
male,56,UO,,18
female,37,SWG,,19
male,14,SWG,,20
male,15,WoW,,20
male,15,Other,Counter-Strike Source,20
female,16,Other,Philippine Ragnarok Online,20
male,16,WoW,,20
male,16,WoW,,20
male,16,AO,,20
male,16,WoW,,20
male,16,WoW,,20
male,16,WoW,,20
male,16,Other,Conquer Online,20
female,17,EQ,,20
male,17,WoW,,20
male,17,WoW,,20
male,17,WoW,,20
male,17,WoW,,20
male,17,EQ2,,20
male,17,WoW,,20
male,17,WoW,,20
male,17,EQ,,20
male,17,WoW,,20
female,18,EQ2,,20
male,18,WoW,,20
male,18,WoW,,20
male,18,WoW,,20
male,18,WoW,,20
male,18,WoW,,20
male,18,WoW,,20
male,18,WoW,,20
male,18,WoW,,20
male,18,WoW,,20
male,18,DAOC,,20
male,18,WoW,,20
male,18,WoW,,20
male,18,WoW,,20
male,18,WoW,,20
male,18,WoW,,20
male,18,WoW,,20
male,18,WoW,,20
male,18,SWG,,20
male,18,WoW,,20
male,18,WoW,,20
male,18,CoH,,20
male,18,WoW,,20
male,18,WoW,,20
male,18,Other,Vorlia,20
male,18,EQ,,20
male,18,Other,Hattrick,20
male,18,EQ2,,20
male,18,DAOC,,20
male,18,Other,Ragnarok Online,20
female,19,WoW,,20
female,19,WoW,,20
female,19,WoW,,20
female,19,EQ,,20
male,19,EQ2,,20
male,19,WoW,,20
male,19,WoW,,20
male,19,WoW,,20
male,19,WoW,,20
male,19,WoW,,20
male,19,WoW,,20
male,19,WoW,,20
male,19,WoW,,20
male,19,WoW,,20
male,19,WoW,,20
male,19,WoW,,20
male,19,Other,EVE Online,20
male,19,SWG,,20
male,19,WoW,,20
male,19,WoW,,20
male,19,WoW,,20
male,19,WoW,,20
male,19,Other,Ragnarok Online,20
male,19,Other,World War II Online,20
male,19,EQ2,,20
female,20,WoW,,20
female,20,UO,,20
male,20,WoW,,20
male,20,EQ2,,20
male,20,WoW,,20
male,20,WoW,,20
male,20,Other,Lineage II,20
male,20,EQ2,,20
male,20,Other,Lineage 2,20
male,20,AO,,20
male,20,WoW,,20
male,20,WoW,,20
male,20,WoW,,20
male,20,WoW,,20
male,20,WoW,,20
male,20,WoW,,20
male,20,AO,,20
male,20,EQ2,,20
male,20,WoW,,20
male,20,WoW,,20
male,20,WoW,,20
male,20,WoW,,20
male,20,EQ2,,20
male,20,Other,Ragnarok Online,20
male,20,EQ2,,20
male,20,WoW,,20
male,21,WoW,,20
male,21,WoW,,20
male,21,WoW,,20
male,21,EQ2,,20
male,21,FFXI,,20
male,21,WoW,,20
male,21,WoW,,20
male,21,WoW,,20
male,21,WoW,,20
male,21,WoW,,20
male,21,WoW,,20
male,21,WoW,,20
male,21,WoW,,20
male,21,WoW,,20
male,21,EQ2,,20
male,21,WoW,,20
male,21,WoW,,20
male,21,WoW,,20
male,21,WoW,,20
male,21,WoW,,20
male,21,WoW,,20
male,21,WoW,,20
male,21,SWG,,20
male,21,WoW,,20
male,21,WoW,,20
male,21,WoW,,20
male,21,EQ2,,20
male,21,WoW,,20
male,21,WoW,,20
male,21,SWG,,20
female,22,WoW,,20
male,22,UO,,20
male,22,Other,Eve Online,20
male,22,WoW,,20
male,22,WoW,,20
male,22,WoW,,20
male,22,EQ2,,20
male,22,WoW,,20
male,22,WoW,,20
male,22,WoW,,20
male,22,WoW,,20
male,22,WoW,,20
male,22,WoW,,20
male,22,WoW,,20
male,22,WoW,,20
male,22,WoW,,20
male,22,WoW,,20
male,22,WoW,,20
male,22,WoW,,20
male,22,WoW,,20
male,22,WoW,,20
male,22,WoW,,20
male,22,WoW,,20
male,22,WoW,,20
male,22,WoW,,20
male,22,WoW,,20
male,22,FFXI,,20
male,22,AO,,20
male,22,FFXI,,20
female,23,UO,,20
female,23,WoW,,20
female,23,DAOC,,20
male,23,EQ2,,20
male,23,WoW,,20
male,23,WoW,,20
male,23,WoW,,20
male,23,WoW,,20
male,23,WoW,,20
male,23,FFXI,,20
male,23,EQ,,20
male,23,WoW,,20
male,23,WoW,,20
male,23,WoW,,20
male,23,WoW,,20
male,23,WoW,,20
male,23,WoW,,20
male,23,WoW,,20
male,23,WoW,,20
male,23,WoW,,20
male,23,CoH,,20
male,23,WoW,,20
male,23,WoW,,20
male,23,WoW,,20
male,23,WoW,,20
male,23,WoW,,20
male,23,WoW,,20
male,23,WoW,,20
male,23,WoW,,20
male,23,WoW,,20
male,23,WoW,,20
male,23,WoW,,20
female,24,EQ2,,20
female,24,EQ2,,20
male,24,WoW,,20
male,24,WoW,,20
male,24,WoW,,20
male,24,WoW,,20
male,24,AO,,20
male,24,WoW,,20
male,24,WoW,,20
male,24,WoW,,20
male,24,WoW,,20
male,24,WoW,,20
male,24,WoW,,20
male,24,WoW,,20
male,24,WoW,,20
male,24,WoW,,20
male,24,WoW,,20
male,24,WoW,,20
male,24,DAOC,,20
male,24,WoW,,20
male,24,WoW,,20
male,24,WoW,,20
male,24,WoW,,20
male,24,WoW,,20
male,24,WoW,,20
male,24,EQ2,,20
male,24,SWG,,20
male,24,Other,WWII Online,20
male,24,Other,World War 2 online,20
male,24,Other,WWIIOL,20
male,24,Other,world war II Online,20
male,24,EQ,,20
male,24,EQ,,20
male,24,EQ,,20
female,25,WoW,,20
female,25,UO,,20
male,25,EQ,,20
male,25,WoW,,20
male,25,EQ2,,20
male,25,WoW,,20
male,25,DAOC,,20
male,25,CoH,,20
male,25,WoW,,20
male,25,AO,,20
male,25,WoW,,20
male,25,WoW,,20
male,25,Other,Wish...,20
male,25,WoW,,20
male,25,EQ2,,20
male,25,UO,,20
male,25,EQ2,,20
male,25,EQ,,20
male,25,FFXI,,20
male,25,WoW,,20
male,25,SWG,,20
female,26,WoW,,20
female,26,Other,Ragnarok Online,20
male,26,WoW,,20
male,26,EQ,,20
male,26,WoW,,20
male,26,WoW,,20
male,26,WoW,,20
male,26,WoW,,20
male,26,WoW,,20
male,26,EQ2,,20
male,26,WoW,,20
male,26,Other,Dark Throne,20
male,26,WoW,,20
male,26,EQ2,,20
male,26,EQ2,,20
male,26,WoW,,20
male,26,SWG,,20
male,26,WoW,,20
female,27,EQ2,,20
female,27,EQ2,,20
male,27,EQ2,,20
male,27,FFXI,,20
male,27,WoW,,20
male,27,WoW,,20
male,27,WoW,,20
male,27,CoH,,20
male,27,WoW,,20
male,27,SWG,,20
male,27,WoW,,20
male,27,WoW,,20
male,27,WoW,,20
male,27,WoW,,20
male,27,WoW,,20
male,27,WoW,,20
male,27,WoW,,20
male,27,WoW,,20
male,27,SWG,,20
male,27,Other,eve,20
male,27,WoW,,20
male,27,Other,WWII Online,20
female,28,WoW,,20
male,28,DAOC,,20
male,28,WoW,,20
male,28,SWG,,20
male,28,EQ2,,20
male,28,WoW,,20
male,28,DAOC,,20
male,28,WoW,,20
male,28,WoW,,20
male,28,WoW,,20
male,28,WoW,,20
male,28,CoH,,20
male,28,WoW,,20
male,28,WoW,,20
male,28,WoW,,20
male,28,WoW,,20
male,28,Other,ragnarok online,20
male,28,WoW,,20
male,28,WoW,,20
male,28,WoW,,20
male,28,CoH,,20
male,28,Other,Lineage2,20
male,28,EQ2,,20
female,29,WoW,,20
female,29,EQ,,20
female,29,EQ2,,20
female,29,WoW,,20
male,29,CoH,,20
male,29,EQ,,20
male,29,WoW,,20
male,29,WoW,,20
male,29,SWG,,20
male,29,Other,World of Warcraft,20
male,29,WoW,,20
male,29,WoW,,20
male,29,WoW,,20
male,29,WoW,,20
male,29,WoW,,20
male,29,EQ2,,20
male,29,CoH,,20
male,29,EQ2,,20
male,29,WoW,,20
male,29,SWG,,20
male,29,Other,wwiio,20
female,30,EQ2,,20
male,30,WoW,world of warcraft,20
male,30,WoW,,20
male,30,EQ2,,20
male,30,EQ2,,20
male,30,Other,WISH Beta (now cancelled),20
male,30,WoW,,20
male,30,SWG,,20
male,30,Other,zebedee,20
male,30,WoW,,20
male,30,WoW,,20
male,30,CoH,,20
male,30,WoW,,20
male,30,WoW,,20
male,30,WoW,,20
male,30,WoW,,20
male,30,EQ,,20
male,30,WoW,,20
male,30,Other,World War II Online,20
male,30,Other,wwii online,20
female,31,WoW,,20
male,31,WoW,,20
male,31,WoW,,20
male,31,WoW,,20
male,31,EQ2,,20
male,31,EQ,,20
male,31,WoW,,20
male,31,WoW,,20
male,31,WoW,,20
male,31,WoW,,20
male,31,WoW,,20
male,31,CoH,,20
male,31,WoW,,20
male,31,WoW,,20
male,31,WoW,,20
male,31,Other,Planetside + Saga Ryzom,20
male,31,WoW,,20
female,32,WoW,,20
female,32,WoW,,20
male,32,WoW,,20
male,32,WoW,,20
male,32,EQ2,,20
male,32,EQ2,,20
male,32,WoW,,20
male,32,WoW,,20
male,32,WoW,,20
male,32,WoW,,20
male,32,WoW,,20
male,32,EQ,,20
male,32,WoW,,20
male,32,WoW,,20
male,32,WoW,,20
male,32,EQ2,,20
male,32,WoW,,20
male,32,WoW,,20
female,33,EQ2,,20
female,33,WoW,,20
female,33,DAOC,,20
female,33,WoW,,20
male,33,EQ,,20
male,33,WoW,,20
male,33,WoW,,20
male,33,WoW,,20
male,33,AO,,20
male,33,CoH,,20
male,33,WoW,,20
male,33,WoW,,20
male,33,WoW,,20
male,33,WoW,,20
male,33,Other,Eve Online,20
female,34,WoW,,20
female,34,WoW,,20
female,34,EQ2,,20
male,34,WoW,,20
male,34,DAOC,,20
male,34,SWG,,20
male,34,WoW,,20
male,34,WoW,,20
male,34,WoW,,20
male,34,WoW,,20
male,34,WoW,,20
male,34,Other,A tale in the Dessert,20
male,34,WoW,,20
male,34,Other,Runescape,20
male,34,WoW,,20
male,34,WoW,,20
male,34,WoW,,20
male,34,AO,,20
male,34,WoW,,20
male,34,EQ,,20
male,34,Other,World War 2 online,20
female,35,WoW,,20
male,35,WoW,,20
male,35,Other,WWII Online,20
male,35,WoW,,20
male,35,EQ2,,20
male,35,WoW,,20
male,35,CoH,,20
male,35,WoW,,20
male,35,WoW,,20
male,35,WoW,,20
male,35,WoW,,20
male,35,WoW,lineage 2,20
male,35,EQ,,20
male,35,WoW,,20
male,35,WoW,,20
male,35,WoW,,20
male,35,WoW,,20
female,36,EQ,,20
female,36,WoW,,20
male,36,WoW,,20
male,36,UO,,20
male,36,EQ2,,20
male,36,EQ,,20
male,36,WoW,,20
male,36,WoW,,20
male,36,WoW,,20
male,36,EQ2,,20
female,37,EQ,,20
female,37,EQ,,20
female,37,WoW,,20
male,37,WoW,,20
male,37,WoW,,20
male,37,WoW,,20
male,37,WoW,,20
male,37,SWG,,20
female,38,FFXI,,20
male,38,AO,,20
male,38,WoW,,20
male,38,EQ,,20
male,38,EQ,,20
male,38,SWG,,20
male,38,EQ2,,20
male,38,EQ2,,20
male,38,WoW,,20
male,39,EQ2,,20
male,39,EQ,,20
male,39,WoW,,20
male,39,WoW,,20
male,39,WoW,,20
male,39,EQ2,,20
male,39,CoH,,20
male,39,WoW,,20
male,39,DAOC,World of Pirates,20
male,39,Other,sociolotron,20
male,39,WoW,,20
female,40,SWG,,20
male,40,WoW,,20
male,40,EQ,,20
male,40,EQ2,,20
male,40,DAOC,,20
male,40,WoW,,20
female,41,DAOC,,20
male,41,WoW,,20
male,41,EQ2,,20
male,41,WoW,,20
male,41,WoW,,20
male,41,EQ2,,20
female,42,AO,,20
male,42,Other,Planetside,20
male,42,EQ,,20
male,42,WoW,,20
male,43,EQ2,,20
male,43,DAOC,,20
male,43,WoW,,20
male,43,Other,Lineage II,20
male,43,WoW,,20
male,43,EQ,,20
male,43,EQ2,,20
male,44,Other,WWIIOL,20
male,45,EQ,,20
male,45,EQ,,20
male,45,EQ,,20
male,45,EQ2,,20
female,46,EQ,,20
male,46,WoW,,20
male,47,EQ,,20
male,47,WoW,,20
female,48,WoW,,20
male,48,WoW,,20
male,48,EQ,,20
male,48,EQ2,,20
male,50,WoW,,20
female,51,WoW,,20
female,51,WoW,,20
female,51,UO,,20
female,52,DAOC,,20
male,52,EQ2,,20
female,54,UO,,20
female,55,EQ2,,20
male,55,WoW,,20
male,56,AO,,20
male,74,WoW,,20
male,15,WoW,,21
male,18,SWG,,21
male,19,WoW,,21
male,19,WoW,,21
male,19,WoW,,21
male,20,WoW,,21
male,20,Other,Ragnarok online,21
female,22,EQ,,21
male,22,FFXI,,21
male,22,WoW,,21
male,22,DAOC,,21
male,22,WoW,,21
male,23,WoW,,21
male,24,WoW,,21
male,24,WoW,,21
male,27,WoW,,21
male,27,WoW,,21
male,27,WoW,,21
female,30,DAOC,,21
male,33,WoW,,21
male,36,WoW,,21
male,37,WoW,,21
female,47,WoW,,21
male,50,CoH,,21
male,19,WoW,,22
male,19,CoH,,22
male,21,WoW,,22
male,24,WoW,,22
male,26,Other,Runescape,22
male,29,EQ2,,22
male,39,WoW,,22
male,40,EQ,,22
male,40,WoW,,22
female,41,SWG,,22
male,41,EQ,,22
female,48,Other,Sims Online,22
male,21,CoH,,23
male,22,WoW,,23
male,22,WoW,,23
female,26,EQ2,,23
male,15,Other,WW2ol,24
male,16,EQ2,,24
male,17,WoW,,24
male,17,WoW,,24
male,17,Other,Tantra Online,24
male,17,WoW,,24
male,18,WoW,,24
male,18,WoW,,24
male,18,WoW,,24
male,18,WoW,,24
male,18,WoW,,24
male,18,WoW,,24
male,18,WoW,,24
male,18,WoW,,24
male,18,Other,planetside (waiting on wow),24
male,18,WoW,,24
male,18,WoW,,24
male,18,AO,,24
male,19,EQ,,24
male,19,Other,MU,24
male,20,WoW,,24
male,21,Other,second life,24
male,21,WoW,,24
male,21,WoW,,24
male,21,WoW,,24
male,21,WoW,,24
male,21,WoW,,24
male,21,WoW,,24
male,21,FFXI,,24
male,22,Other,Lineage II,24
male,22,WoW,,24
male,22,WoW,,24
male,23,DAOC,,24
male,23,WoW,,24
female,24,WoW,,24
male,24,WoW,,24
male,24,WoW,,24
male,25,EQ2,,24
male,25,WoW,,24
male,26,SWG,,24
male,26,Other,EVE Online,24
male,26,WoW,,24
male,26,WoW,,24
male,27,WoW,,24
male,27,WoW,,24
male,28,WoW,,24
male,28,WoW,,24
male,28,WoW,,24
male,28,WoW,,24
male,28,WoW,,24
male,28,EQ2,,24
male,29,WoW,,24
male,30,WoW,,24
male,30,WoW,,24
female,31,WoW,,24
male,31,WoW,,24
female,34,EQ,,24
female,35,WoW,,24
male,35,WoW,,24
male,35,WoW,,24
male,36,WoW,,24
male,36,WoW,,24
male,37,WoW,,24
male,41,WoW,,24
male,41,WoW,,24
female,42,EQ,,24
male,44,EQ2,,24
male,49,WoW,,24
female,57,WoW,,24
male,67,EQ,,24
male,16,Other,ROSE Online,25
male,16,WoW,,25
male,16,WoW,,25
male,16,WoW,,25
male,16,SWG,,25
male,17,SWG,,25
male,17,WoW,,25
male,17,WoW,,25
male,17,WoW,,25
male,18,FFXI,,25
male,18,WoW,,25
male,18,WoW,,25
male,18,WoW,,25
male,18,WoW,,25
male,18,WoW,,25
male,18,WoW,,25
female,19,EQ2,,25
male,19,EQ,,25
male,19,WoW,,25
male,19,WoW,,25
male,19,WoW,,25
male,19,Other,R.Y.L,25
male,20,WoW,,25
male,20,WoW,,25
male,20,WoW,,25
male,21,WoW,,25
male,21,EQ2,,25
male,21,WoW,,25
male,21,WoW,,25
male,21,WoW,,25
male,21,WoW,,25
male,21,WoW,,25
male,21,FFXI,,25
male,22,WoW,,25
male,22,WoW,,25
male,22,WoW,,25
male,22,WoW,,25
male,22,WoW,,25
male,22,WoW,,25
male,22,WoW,,25
male,22,WoW,,25
male,22,WoW,,25
male,22,WoW,,25
female,23,EQ2,,25
female,23,WoW,,25
male,23,WoW,,25
male,23,CoH,,25
male,23,WoW,,25
male,23,WoW,,25
male,23,WoW,,25
male,23,WoW,,25
male,23,CoH,lineage2,25
male,23,WoW,,25
female,24,CoH,,25
male,24,WoW,,25
male,24,WoW,,25
male,24,WoW,,25
male,24,WoW,,25
male,24,WoW,,25
male,24,Other,Lineage 2,25
male,24,WoW,,25
male,24,EQ,,25
female,25,EQ2,,25
male,25,WoW,,25
male,25,WoW,,25
male,25,Other,Eve-online,25
male,25,Other,Lineage 2,25
male,25,WoW,,25
male,25,EQ2,,25
male,25,WoW,,25
male,25,DAOC,,25
male,25,WoW,,25
male,25,WoW,,25
female,26,WoW,,25
female,26,Other,Lineage 2,25
female,26,EQ2,,25
male,26,WoW,,25
male,26,WoW,,25
male,26,WoW,,25
male,26,WoW,,25
male,26,WoW,,25
male,26,WoW,,25
male,26,WoW,,25
male,26,EQ2,,25
female,27,WoW,,25
female,27,Other,rubies of eventide,25
male,27,Other,Yohoho Puzzle Pirates,25
male,27,EQ,,25
male,27,WoW,,25
male,27,WoW,,25
male,27,WoW,,25
male,28,WoW,,25
male,28,SWG,,25
male,28,WoW,,25
male,28,WoW,,25
male,29,WoW,,25
male,29,EQ,,25
male,29,WoW,,25
male,29,WoW,,25
male,29,WoW,,25
female,30,WoW,,25
female,30,Other,Lineage 2,25
male,30,SWG,,25
male,30,EQ,,25
male,30,WoW,,25
male,30,DAOC,,25
male,30,WoW,,25
female,31,WoW,,25
male,31,DAOC,,25
male,31,EQ2,,25
male,31,UO,,25
male,31,Other,Horizons,25
male,31,WoW,,25
female,32,EQ2,,25
female,32,WoW,,25
male,32,EQ,,25
male,32,EQ2,,25
male,32,WoW,,25
male,32,WoW,coh,25
male,32,WoW,,25
male,32,WoW,,25
female,33,EQ,,25
female,33,WoW,,25
female,33,WoW,,25
female,33,WoW,,25
female,33,WoW,,25
male,33,EQ2,,25
male,33,WoW,,25
male,33,WoW,,25
male,33,WoW,,25
male,33,EQ2,,25
male,33,UO,,25
female,34,WoW,,25
female,34,WoW,,25
male,34,DAOC,,25
male,34,WoW,,25
male,34,CoH,,25
female,35,DAOC,,25
female,35,Other,City of Heroes,25
male,35,EQ2,,25
male,35,WoW,,25
male,35,WoW,,25
male,35,WoW,,25
male,35,EQ2,,25
male,35,DAOC,,25
male,35,EQ2,,25
male,35,WoW,,25
male,35,WoW,,25
male,35,WoW,,25
male,36,DAOC,,25
male,36,WoW,,25
male,36,WoW,,25
male,37,WoW,,25
male,37,EQ2,,25
male,37,WoW,,25
male,37,EQ2,,25
female,38,DAOC,,25
female,38,DAOC,,25
male,38,WoW,,25
male,38,EQ,,25
female,39,DAOC,,25
female,39,CoH,,25
male,39,WoW,,25
male,39,WoW,,25
female,40,WoW,,25
male,40,EQ2,,25
male,40,AO,,25
male,40,WoW,,25
male,40,WoW,,25
female,41,SWG,,25
female,42,WoW,,25
male,42,DAOC,,25
male,43,WoW,,25
female,45,Other,Disney toon town!!!!,25
female,46,DAOC,,25
male,46,EQ,,25
male,47,WoW,,25
male,47,Other,Planetside,25
female,48,WoW,,25
female,49,EQ,,25
male,49,EQ2,,25
male,50,Other,Jumpgate,25
female,51,EQ2,,25
male,52,EQ2,,25
female,54,AC1,,25
female,55,WoW,,25
male,56,EQ,,25
male,56,EQ,,25
male,56,WoW,,25
female,58,EQ,,25
female,58,WoW,,25
male,16,WoW,,26
male,16,Other,Diablo 2 LoD,26
male,25,WoW,,26
male,30,Other,eve online,26
male,32,Other,Tantra Online,26
male,36,WoW,,26
male,46,CoH,,26
male,16,EQ2,,27
female,28,WoW,,27
male,37,WoW,,27
male,15,WoW,,28
male,16,WoW,,28
male,17,EQ2,,28
male,17,FFXI,,28
male,18,WoW,,28
male,19,WoW,,28
male,19,WoW,,28
male,19,WoW,,28
male,20,WoW,,28
male,22,WoW,,28
male,22,WoW,,28
male,22,WoW,,28
male,23,WoW,,28
male,23,EQ2,,28
male,24,WoW,,28
male,24,WoW,,28
female,25,WoW,,28
male,26,SWG,,28
male,26,WoW,,28
male,27,WoW,,28
male,27,WoW,,28
male,27,Other,World War 2 online,28
male,28,WoW,,28
male,29,EQ2,,28
male,29,DAOC,,28
male,31,WoW,,28
male,34,WoW,,28
male,34,WoW,,28
male,35,WoW,,28
male,36,EQ,,28
male,37,WoW,,28
male,37,WoW,,28
male,15,Other,Dark Throne,29
male,18,WoW,,29
male,22,Other,Guildwars,29
male,14,WoW,,30
male,14,WoW,,30
male,15,FFXI,,30
male,15,WoW,,30
male,16,WoW,planetside,30
male,16,EQ,,30
male,16,EQ,,30
male,17,EQ2,,30
male,17,WoW,,30
male,17,WoW,,30
male,17,WoW,,30
male,17,AO,,30
male,18,WoW,,30
male,18,WoW,,30
male,18,WoW,,30
male,18,WoW,,30
male,18,WoW,,30
male,18,Other,Ragnarok Online,30
male,18,WoW,,30
male,18,WoW,,30
male,18,WoW,,30
male,18,Other,World War 2 Online,30
male,18,WoW,,30
male,18,EQ,,30
male,18,WoW,,30
female,19,WoW,,30
female,19,EQ2,,30
male,19,CoH,,30
male,19,EQ2,,30
male,19,WoW,,30
male,19,EQ2,,30
male,19,WoW,,30
male,19,EQ,,30
male,19,WoW,,30
male,19,WoW,,30
male,20,UO,,30
male,20,EQ2,,30
male,20,WoW,,30
male,20,CoH,,30
male,20,WoW,,30
male,20,CoH,,30
male,20,DAOC,,30
male,20,WoW,,30
male,20,WoW,,30
male,20,EQ,,30
male,20,EQ2,,30
male,20,WoW,,30
male,20,WoW,,30
male,20,WoW,,30
male,20,WoW,,30
male,20,WoW,,30
male,20,Other,just done playing,30
male,20,WoW,,30
male,20,WoW,,30
male,20,SWG,,30
male,20,FFXI,,30
male,20,WoW,,30
male,20,WoW,,30
male,20,WoW,,30
male,20,Other,PlanetSide,30
male,20,EQ2,,30
female,21,EQ2,,30
female,21,WoW,,30
male,21,WoW,,30
male,21,Other,Matrix Online,30
male,21,WoW,,30
male,21,WoW,,30
male,21,WoW,,30
male,21,WoW,,30
male,21,WoW,,30
male,21,WoW,,30
male,21,WoW,,30
male,21,WoW,,30
male,21,WoW,,30
male,21,WoW,,30
male,21,WoW,,30
male,21,Other,EvE Online,30
male,21,WoW,,30
male,21,WoW,,30
male,21,WoW,,30
male,21,WoW,,30
male,21,WoW,,30
male,21,WoW,,30
male,21,EQ,,30
female,22,WoW,,30
male,22,WoW,,30
male,22,WoW,,30
male,22,WoW,,30
male,22,WoW,,30
male,22,WoW,,30
male,22,EQ,,30
male,22,WoW,,30
male,22,WoW,,30
male,22,WoW,,30
male,22,WoW,,30
male,22,WoW,,30
male,22,WoW,,30
male,22,WoW,,30
male,22,WoW,,30
male,22,WoW,,30
male,22,WoW,,30
male,22,WoW,,30
male,22,Other,EVE,30
male,22,EQ,,30
male,22,WoW,,30
male,22,Other,PritstonTale,30
female,23,FFXI,,30
female,23,WoW,,30
female,23,EQ,,30
male,23,WoW,,30
male,23,WoW,,30
male,23,WoW,,30
male,23,WoW,,30
male,23,WoW,,30
male,23,DAOC,,30
male,23,WoW,,30
male,23,WoW,,30
male,23,WoW,,30
male,23,WoW,,30
male,23,CoH,,30
male,23,EQ,,30
male,23,Other,EvE Online,30
female,24,WoW,,30
male,24,WoW,,30
male,24,WoW,,30
male,24,WoW,,30
male,24,EQ,,30
male,24,WoW,,30
male,24,WoW,,30
male,24,WoW,,30
male,24,WoW,,30
male,24,WoW,,30
male,24,EQ,,30
male,24,WoW,,30
male,24,WoW,,30
male,24,WoW,,30
male,24,FFXI,,30
female,25,WoW,,30
female,25,WoW,,30
female,25,EQ2,,30
male,25,DAOC,,30
male,25,EQ2,,30
male,25,WoW,,30
male,25,WoW,,30
male,25,WoW,,30
male,25,WoW,,30
male,25,WoW,,30
male,25,WoW,,30
male,25,WoW,,30
male,25,WoW,,30
male,25,EQ2,,30
male,25,FFXI,,30
female,26,WoW,,30
female,26,EQ2,,30
female,26,WoW,,30
male,26,EQ,,30
male,26,WoW,,30
male,26,WoW,,30
male,26,EQ,,30
male,26,WoW,,30
male,26,EQ,,30
male,26,WoW,,30
male,26,WoW,,30
male,26,WoW,,30
male,26,WoW,,30
male,26,WoW,,30
male,26,WoW,,30
male,26,WoW,,30
male,26,EQ2,,30
male,26,WoW,,30
male,26,WoW,,30
male,26,WoW,,30
female,27,WoW,,30
female,27,EQ2,,30
female,27,WoW,,30
female,27,Other,toontown,30
male,27,EQ,,30
male,27,SWG,,30
male,27,WoW,,30
male,27,EQ,,30
male,27,WoW,,30
male,27,EQ2,,30
male,27,WoW,,30
male,27,WoW,,30
male,27,DAOC,,30
male,27,WoW,,30
male,27,WoW,,30
male,27,WoW,,30
male,27,WoW,,30
male,27,EQ2,,30
male,27,DAOC,,30
male,28,WoW,,30
male,28,WoW,,30
male,28,WoW,,30
male,28,EQ2,,30
male,28,WoW,,30
male,28,WoW,,30
male,28,EQ2,,30
male,28,EQ,,30
male,28,WoW,,30
male,28,DAOC,,30
male,28,WoW,,30
female,29,EQ2,,30
female,29,WoW,,30
female,29,WoW,,30
male,29,EQ2,,30
male,29,WoW,,30
male,29,WoW,,30
male,29,WoW,,30
male,29,WoW,,30
male,29,WoW,,30
male,29,WoW,,30
male,29,CoH,,30
male,29,Other,eve online,30
female,30,WoW,,30
female,30,WoW,,30
male,30,FFXI,,30
male,30,EQ2,,30
male,30,WoW,,30
male,30,EQ2,,30
male,30,WoW,,30
male,30,WoW,,30
male,30,WoW,,30
male,30,WoW,,30
male,30,WoW,,30
male,30,WoW,,30
male,30,WoW,,30
male,30,EQ2,,30
male,30,EQ,,30
male,30,EQ2,,30
male,30,SWG,,30
male,30,WoW,,30
male,30,WoW,,30
male,30,WoW,,30
male,30,WoW,,30
male,30,WoW,,30
female,31,WoW,,30
male,31,WoW,,30
male,31,DAOC,,30
male,31,Other,EVE Online,30
male,31,WoW,,30
male,31,WoW,,30
male,31,CoH,,30
male,31,SWG,,30
male,31,WoW,,30
male,31,Other,World War Two Online,30
female,32,WoW,,30
male,32,EQ2,,30
male,32,EQ2,,30
male,32,WoW,,30
male,32,WoW,,30
male,32,DAOC,,30
male,32,WoW,,30
male,32,WoW,,30
male,32,WoW,,30
male,32,WoW,,30
male,32,WoW,,30
male,32,WoW,,30
male,32,WoW,,30
male,32,EQ,,30
male,32,WoW,,30
male,32,WoW,,30
male,32,SWG,,30
female,33,EQ2,,30
female,33,EQ2,,30
female,33,WoW,,30
female,33,EQ2,,30
male,33,WoW,,30
male,33,WoW,,30
male,33,UO,,30
male,33,EQ2,,30
male,33,WoW,,30
male,33,WoW,,30
male,33,EQ,,30
male,33,WoW,,30
male,33,WoW,,30
male,33,WoW,,30
female,34,EQ,,30
female,34,EQ2,,30
male,34,EQ2,,30
male,34,EQ,,30
male,34,WoW,,30
male,34,EQ,,30
male,34,UO,,30
male,34,CoH,,30
male,34,CoH,,30
female,35,EQ2,,30
female,35,WoW,,30
female,35,EQ,,30
